CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,첫 번째 교육은 (운전에 있어) /~이다 // 어떻게 네가 차에 시동을 거는가.,{{c1::The first lesson in driving is how you start the car.}},the first lesson / in driving / is / how / you / start / the car,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,우리는 인생의 가장 좋은 교훈을 배우는 것 같다 / 가장 힘든 때에.,{{c1::We seem to learn life’s best lessons at the worst times.}},we / seem / to learn / life’s best lessons / at the worst times,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,"그는 긴장하는 것 같지 않았다, / 큰 경기 전에도.","{{c1::He didn’t appear (to be) nervous, even before the big match.}}",he / didn’t / appear / (to be) nervous / even before / the big match,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,기후 문제를 해결하는 것은 / 하나의 도전으로 판명되었다.,{{c1::Solving the climate problem has proved to be a challenge.}},solving / the climate problem / has / proved / to / be / a challenge,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,"영화에서, / 때때로 / 가장 예상치 못한 인물이 / 악당으로 판명된다.","{{c1::In a film, sometimes the least-expected person turns out to be the villain.}}",in a film / sometimes / the least-expected person / turns out / to / be / the villain,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,우리는 사람들을 알아가지 않는다 / 그들이 우리에게 올 때. // 우리는 그들에게 다가가야 한 다 / 그들이 어떤 사람인지 알아내기 위해서.,{{c1::We don’t get to know people when they come to us; we must go to them to find out what they are like.}},we / don’t get to know / people / when / they / come to us / we / must go / to them / to find out / what / they are like,,,
CHAPTER 04 보어의 이해,UNIT 21 다양한 주격보어,문장을 완성하라.,우리는 우연히 발견하게 됐다 // 우리가 몇 가지 공통점이 있다는 것을.,{{c1::We happened to discover we had a few things in common.}},we / happened / to / discover / we / had / a few things in common,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,나는 원한다 / 내 삶이 긍정적인 영향을 미치기를 / 다른 사람들에게.,{{c1::I want my life to have a positive influence on others.}},I / want / my life / to / have a positive influence / on others,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,부모들은 종종 기대한다 / 자녀들이 / 더 잘하기를 / 자신들이 했던 것보다.,{{c1::Parents often expect their children to do better than they did.}},parents / often / expect / their children / to do / better than / they did,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,"진정한 친구는 절대로 요청하지 않는다 / 당신이 / 천사처럼 행동하도록. 그 대신에, 그가 당신 의 천사가 된다.","{{c1::A true friend never asks you to act like an angel. Instead, he becomes your angel.}}",a true friend / never / asks / you / to act / like an angel / Instead / he / becomes / your angel,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,"판사는 명령할 수 있다 / 네가 / 최대 1,000달러의 벌금을 내도록.","{{c1::The judge can order you to pay a maximum fine amount of $1,000.}}","the judge / can order / you / to pay / a maximum fine amount of $1,000",,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,"허락하라/ 당신의 열정이 / 당신의 목적이 되게, // 그러면 그것은 당신의 직업이 될 것이다 / 언젠가.","{{c1::Allow your passion to become your purpose, and it will become your profession one day.}}",allow / your passion / to become / your purpose / and / it / will become / your profession / one day,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,경험은 (~하도록) 한다 / 당신이 / 실수를 알아차리도록 // 그것(실수)을 다시 저질렀을 때.,{{c1::Experience enables you to recognize a mistake when you make it again.}},experience / enables / you / to recognize / a mistake / when / you / make / it again,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,혼자 있는 시간은 어쩔 수 없이 (~하도록) 한다 / 당신이 / 휴식을 취하도록 / 일상적인 책임에 서 벗어나.,{{c1::Alone time forces you to take a break from everyday responsibilities.}},alone time / forces / you / to take a break / from / everyday responsibilities,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,그는 설득했다 / 내가 / 고기를 덜 먹거나 / 한번 채식주의자가 되어 보라고.,{{c1::He persuaded me to eat less meat or try going vegetarian.}},he / persuaded / me / to eat / less meat / or / try / going / vegetarian,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,"강한 지도자는 격려해준다 / 네가 / 자신의 이익을 위해 행동하도록, / 단지 그들의 것(=지도자 들의 이익)을 위해서가 아니라.","{{c1::Strong leaders encourage you to do things for your own benefit, not just theirs.}}",strong leaders / encourage / you / to do / things / for your own benefit / not just theirs,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,계속되는 폭우는 유발한다 / 가격이 (채소의) / 폭등하도록,{{c1::The continuous heavy rain causes the price of vegetables to rise sharply.}},the continuous heavy rain / causes / the price of vegetables / to rise sharply,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,그 후기는 (~하도록) 했다/ 내가 / 생각하도록 // 그 호텔이 초과예약 문제가 있다고.,{{c1::The review led me to believe that the hotel had an overbooking problem.}},the review / led / me / to believe / that / the hotel / had / an overbooking problem,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,치과의사들은 충고한다 / 우리가 / 칫솔을 교체하도록 / 석 달마다.,{{c1::Dentists advise us to replace our toothbrushes every three months.}},dentists / advise / us / to replace / our toothbrushes / every three months,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,상기시켜라 / 네 자신이 / 스스로의 판단을 신뢰하도록 // 상황이 잘못 돌아갈 때.,{{c1::Remind yourself to trust your own judgments when things go wrong.}},remind / yourself / to trust / your own judgments / when / things / go wrong,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,외무부 장관은 경고한다 / 국민들이 / (~한) 나라들을 여행하지 말도록 [테러리스트 공격이 있 을 것 같은].,{{c1::The Foreign Minister warns citizens not to travel to countries that are likely to have terrorist attacks.}},the Foreign Minister / warns / citizens / not to / travel to countries / that / are likely to / have terrorist attacks,,,
CHAPTER 04 보어의 이해,UNIT 22 to부정사 목적격보어,문장을 완성하라.,적당한 양의 스트레스는 (~하도록) 한다 / 우리가 최고의 상태에서 일을 해내도록.,{{c1::A moderate amount of stress gets us to perform at our best.}},a moderate amount of stress / gets / us / to perform / at our best,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,하루하루를 세지 마라. 하루하루를 중요하게 만들어라.,{{c1::Don’t count the days. Make the days count.}},don’t count / the days / Make / the days / count,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,"수백만 명이 사과가 떨어지는 것을 보았다, // 하지만 뉴턴은 (~한) 사람이었다 [왜 그런지를 물은].","{{c1::Millions saw the apple fall, but Newton was the one who asked why.}}",millions / saw / the apple fall / but / Newton / was / the one / who / asked / why,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,선생님이 시키셨다 / 학생들이 / 그 이야기를 요약하도록 / 200자 미만으로.,{{c1::The teacher had students summarize the story in less than 200 words.}},the teacher / had / students / summarize / the story / in / less than 200 words,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,절대 두지 마라 / 당신의 감정이 / 당신의 지성을 압도하게.,{{c1::Never let your emotions overpower your intelligence.}},never / let / your emotions / overpower / your intelligence,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,당신은 쉽게 관찰할 수 있다 / 사람들이 / 휴대폰을 사용하는 것을 / 지하철에서.,{{c1::You can easily observe people use their cell phones in the subway.}},you / can / easily observe / people / use / their cell phones / in the subway,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,나는 한 번도 들어본 일이 없다 / 나의 부모님이 / 나쁜 말씀을 하시는 것을 (누구에 대해서도).,{{c1::I’ve never heard my parents say a bad word about anybody.}},I’ve / never / heard / my parents / say / a bad word about anybody,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,"봄에, / 당신은 느낄 수 있다 / 기온이 / 밤낮으로 크게 변하는 것을.","{{c1::In spring, you can feel the temperature change a lot from night to day.}}",in spring / you / can feel / the temperature / change / a lot / from night to day,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,"다른 사람들이 그들의 꿈을 이루는 것을 도와라, // 그러면 너는 너의 꿈을 이룰 것이다.","{{c1::Help others (to) achieve their dreams, and you will achieve yours.}}",help / others / (to) achieve / their dreams / and / you / will achieve / yours,,,
CHAPTER 04 보어의 이해,UNIT 23 원형부정사(v) 목적격보어,문장을 완성하라.,나는 지켜보았다 / 한 남자가 (메트로에 탄) / 전동차에서 내리려고 애쓰다가 실패하는 것을.,{{c1::I watched a man on the Metro try to get off the train and fail.}},I / watched / a man / on the Metro / try / to get off / the train / and / fail,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,우리는 지켜보았다 / 태양이 바다 위로 떠오르고 있는 것을.,{{c1::We watched the sun rising over the sea.}},we / watched / the sun / rising / over the sea,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,"큰 지진 바로 직전에, / 그녀는 벽이 흔들리고 있는 것을 보았다.","{{c1::Right before the large earthquake, she saw the walls shaking.}}",right before / the large earthquake / she / saw / the walls / shaking,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,나는 느꼈다 / 내 심장이 더 빨리 뛰고 있는 것을 // 내가 알아차렸을 때 / 누군가가 나를 따 라오고 있는 것을.,{{c1::I felt my heart beating faster when I noticed someone following me.}},I / felt / my heart / beating faster / when / I / noticed / someone / following me,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,"우리가 누군가가 웃고 있는 것을 들을 때, // (~은) 거의 불가능하다 / 함께 웃기 시작하지 않 는 것은.","{{c1::When we hear someone laughing, it is almost impossible not to begin laughing too.}}",when / we / hear / someone / laughing / it / is / almost impossible / not to / begin / laughing too,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,때때로 / 두려움과 죄책감은 / 우리가 올바른 방향으로 걸어가기 시작하도록 한다.,{{c1::Sometimes fear and guilt gets us walking on the right track.}},sometimes / fear and guilt / gets / us / walking on / the right track,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,독서는 당신이 계속해서 / (~)하도록 한다 / 빨리 생각하고 다른 이들보다 더 빨리 행동에 옮 기도록,{{c1::Reading keeps you thinking fast and taking actions faster than others.}},reading / keeps / you / thinking fast / and / taking actions / faster than others,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,훌륭한 책은 / 당신이 계속 (~)하도록 할 것이다 / 모든 가능한 감정을 경험하도록.,{{c1::A wonderful book will have you going through every possible emotion.}},a wonderful book / will have / you / going through / every possible emotion,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,기름진 음식은 소화를 느리게 할 수 있다 / 그리고 당신이 불편함을 느끼고 있는 채로 둘 수 있다.,{{c1::Greasy foods can slow digestion and leave you feeling uncomfortable.}},greasy foods / can slow / digestion / and / leave / you / feeling uncomfortable,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,"내가 사랑에 빠져 있을 때, // 나는 나 자신이 (~)하고 있는 것을 발견한다 / 전혀 아무 이유 없이 웃고 있는 것을.","{{c1::When I’m in love, I find myself smiling for no reason at all.}}",when / I’m in love / I / find / myself / smiling / for no reason / at all,,,
CHAPTER 04 보어의 이해,UNIT 24 현재분사(v-ing) 목적격보어,문장을 완성하라.,나는 나만의 길을 걷는다. // 당신은 내가 (~)하고 있는 것을 결코 발견하지 못할 것이다 / 다 른 사람의 선례를 따르고 있는 것을.,{{c1::I walk my own path; you will never catch me following in another’s footsteps.}},I / walk / my own path / you / will never catch / me / following / in another’s footsteps,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,나는 내 목소리가 들리게 할 수 없다 / 소음 때문에.,{{c1::I can’t make my voice heard because of the noise.}},I / can’t make / my voice / heard / because of / the noise,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,우리는 들었다 / 우리 국가가 / 자랑스럽게 연주되는 것을 / 올림픽에서,{{c1::We heard our national anthem played proudly at the Olympics.}},we / heard / our national anthem / played proudly / at the Olympics,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,사람들은 더 정직해지는 경향이 있다 // 그들이 느낄 때 / 자신이 관찰된다고.,{{c1::People are likely to be more honest when they feel themselves observed.}},people / are likely to / be / more honest / when / they / feel / themselves / observed,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,"당신의 생각을 점검해 보아라, // 그러면 당신은 그것들이 (~)하다는 것을 알아챌 것이다 /과거 또는 미래로 가득 차 있다는 것을.","{{c1::Examine your thoughts, and you will notice them filled with the past or the future.}}",examine / your thoughts / and / you / will notice / them / filled with / the past or the future,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,"일에 집중하는 것이 어려울 때, // 적절한 음악을 듣는 것은 / 당신이 계속 동기를 부여받게 할 수 있을 것이다.","{{c1::When it’s hard to focus at work, listening to the appropriate music could keep you motivated.}}",when / it’s hard / to focus at work / listening to / the appropriate music / could / keep / you / motivated,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,내가 너에게 줄게 / 몇 가지 조언을 (더 나은 에세이를 위한) [네가 주목받도록 해줄].,{{c1::I’ll give you some tips for a better essay that will get you noticed.}},I’ll / give / you / some tips / for a better essay / that / will / get / you / noticed,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,"언젠가, / 당신은 알게 될지도 모른다 / 자신이 / 향상된 것을 / 당신의 모든 노력에 의해.","{{c1::Someday, you may find yourself improved by all your struggles.}}",someday / you / may find / yourself / improved / by all your struggles,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,"만약 당신의 달걀이 부화되기를 원한다면, // 그것들 위에 직접 앉아라.","{{c1::If you want your eggs hatched, sit on them yourself.}}",if / you / want / your eggs / hatched / sit on / them / yourself,,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,"(~)하지 않도록 하라 / 네 자신이 / 세 가지 것들에 의해 통제되지 않도록 / 사람들, 돈 또는 과거의 경험들.","{{c1::Don’t let yourself be controlled by three things: people, money, or past experiences.}}","don’t let / yourself / be controlled / by three things: / people, money, or past experiences",,,
CHAPTER 04 보어의 이해,UNIT 25 과거분사(p.p.) 목적격보어,문장을 완성하라.,취약한 보안 시스템은 (일부 웹사이트들의) / 사용자들의 개인 정보를 ~된 채로 두었다 / 해커 들에게 쉽게 노출된.,{{c1::The weak security systems of some websites left users’ personal information easily exposed to hackers.}},the weak security systems of some websites / left / users’ personal information / easily / exposed / to hackers,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,"당신이 에세이를 완성할 때, // 그것이 다른 사람에 의해 검토되게 하라.","{{c1::When you complete your essay, have it reviewed by someone else.}}",when / you / complete / your essay / have / it / reviewed / by someone else,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,(~한) 일이 있나요 / 집에서 무언가를 도난당한?,{{c1::Have you ever had something stolen from your house?}},have / you / ever / had / something / stolen / from your house?,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,나는 이미 스스로 (~한) 상태이다 / 내 가방들을 싸 둔 / 내일 여행을 위해.,{{c1::I myself already have my bags packed for the trip tomorrow.}},I / myself / already / have / my bags / packed / for the trip tomorrow,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,"우리는 시간이 없어서 (요리할), // 그래서 우리는 시켰다 / 음식이 배달되도록.","{{c1::We had no time to cook, so we had some food delivered.}}",we / had / no time / to cook / so / we / had / some food / delivered,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,"집중 훈련 중에, / 그 달리기 주자는 / 발목이 부러졌다.","{{c1::During the intense training, the runner had his ankle broken.}}",during / the intense training / the runner / had / his ankle / broken,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,조심하십시오 / ~ (당하지) 않도록 / 소매치기를 당하지 / 많은 군중 속에서,{{c1::Be careful not to have your pocket picked in a big crowd.}},be careful / not to / have / your pocket / picked / in a big crowd,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,그 축구 선수는 (~인) 상태이다 / 1년이 남아 있는 / 계약서상으로.,{{c1::The soccer player has one year left on his contract.}},the soccer player / has / one year / left / on his contract,,,
CHAPTER 04 보어의 이해,UNIT 26 have + 목적어 + p.p.,문장을 완성하라.,"우리는 모든 것들이 완료되도록 할 수 없기 때문에 / 동시에, // 우선순위를 정해야 한다.","{{c1::Because we cannot have everything completed all at once, we have to prioritize.}}",because / we / cannot have / everything / completed / all at once / we / have to / prioritize,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,우리는 (~에) 살고 있다 / 시대에 (끊임없는 상호작용의).,{{c1::We live in an age of constant interaction.}},we / live in / an age of constant interaction,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,그는 등산하러 간다 / 토요일마다.,{{c1::He goes hiking every Saturday.}},he / goes / hiking / every Saturday,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,대부분의 행성은 자전한다 / 반시계방향으로.,{{c1::Most planets rotate in an anticlockwise direction.}},most planets / rotate / in / an anticlockwise direction,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,"채식주의자들은 고기를 피한다, / 닭고기와 생선을 포함하여.","{{c1::Vegetarians stay away from meat, including chicken and fish.}}",vegetarians / stay away / from meat / including / chicken and fish,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,새 지하철 노선은 / 다음 달에 개통될 것이다.,{{c1::The new subway line opens next month.}},the new subway line / opens / next month,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,"당신이 평범한 일을 할 때 / 평범하지 않은 방식으로, // 당신은 주목을 받을 것이다 (세상의).","{{c1::When you do common things in an uncommon way, you will get the attention of the world.}}",when / you / do / common things / in an uncommon way / you / will / get / the attention of the world,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,"당신이 역경을 겪지 않는다면, // 당신을 모를 것이다 / 자신이 얼마나 강한지를.","{{c1::If you don’t go through hardships, you won‘t know how strong you are.}}",if / you / don’t go / through hardships / you / won‘t know / how strong / you are,,,
CHAPTER 05 동사의 시제,UNIT 27 현재시제의 다양한 의미,문장을 완성하라.,"당신이 꿈을 좇기 시작하자마자, // 모든 것이 (당신의 삶의) / 의미를 가질 것이다.","{{c1::As soon as you start to pursue a dream, everything in your life will have meaning.}}",as soon as / you / start / to pursue a dream / everything in your life / will have / meaning,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,너 자신을 존중해라 // 그러면 다른 사람들도 너를 존중할 것이다.,{{c1::Respect yourself and others will respect you.}},respect / yourself / and / others / will / respect / you,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,성공한 사람은 / 자신의 실수에서 이익을 얻을 것이다 / 그리고 다시 시도할 것이다 / 다른 방 법으로.,{{c1::The successful man will profit from his mistakes and try again in a different way.}},the successful man / will / profit / from his mistakes / and / try again / in a different way,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,이번 주에 / 나는 ~에 집중하려고 한다 / 학교 공부에 [내가 따라잡아야 할].,{{c1::This week I’m going to concentrate on schoolwork that I need to catch up on.}},this week / I’m going to / concentrate / on schoolwork / that / I / need / to catch up on,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,우리는 이사할 것이다 / 새로운 곳으로 / 내일.,{{c1::We are moving to a new place tomorrow.}},we / are moving / to / a new place tomorrow,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,많은 사람들이 포기한다 // 자신들이 막 성공을 달성하기 직전에,{{c1::A lot of people give up just before they’re about to achieve success.}},a lot of people / give up / just before / they’re / about to / achieve / success,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,그녀는 막 떠나려는 참이었다 // 그가 마침내 도착했을 때.,{{c1::She was on the point of leaving when he finally arrived.}},she / was / on the point of / leaving / when / he / finally / arrived,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,비행기는 (토론토로 가는) / 이륙할 것이다 / 30분 이내에.,{{c1::The plane for Toronto is to take off within 30 minutes.}},the plane for Toronto / is / to take off / within 30 minutes,,,
CHAPTER 05 동사의 시제,UNIT 28 미래를 나타내는 표현,문장을 완성하라.,그 프로젝트는 시작하기로 되어 있다 / 월요일에 // 그리고 기간은 3주일 것이다.,{{c1::The project is due to start on Monday and the duration will be three weeks.}},the project / is / due / to start / on Monday / and / the duration / will be / three weeks,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,사람들은 궁금해했다 / 수 세기 동안 / 사후 세계에 대해.,{{c1::People have wondered for centuries about life after death.}},people / have wondered / for centuries / about life / after death,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,우리는 제주도에 가본 일이 있다 / 여러 번,{{c1::We have been to Jeju Island many times.}},we / have / been / to Jeju Island / many times,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,우리는 막 제주도에 다녀왔다 / 여름휴가로.,{{c1::We have just been to Jeju Island for summer vacation.}},we / have just / been / to Jeju Island / for / summer vacation,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,남아프리카는 / 많은 자연유적들을 잃어왔다 / 사막화로 인해서.,{{c1::South Africa has lost many natural habitats due to deforestation.}},South Africa / has / lost / many natural habitats / due to / deforestation,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,"1985년 이래로, / 그 회사는 현재 위치에 있어 왔다.","{{c1::Since 1985, the company has been in its present location.}}",since / 1985 / the company / has / been / in / its present location,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,내 일생의 꿈이었다 / 이 아름다운 도시를 방문하는 것이.,{{c1::It has been my lifelong dream to visit this beautiful city.}},it / has / been / my lifelong dream / to visit / this beautiful city,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,너는 언젠가 상상해본 일이 있니 / 너의 미래를?,{{c1::Have you ever imagined your future?}},have / you / ever / imagined / your future?,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,그 야구팀은 / 지금까지 한 번도 승리하지 못했다 / 올 시즌에.,{{c1::The baseball team has never won a game so far this season.}},the baseball team / has / never / won / a game / so far / this season,,,
